Index,Lieferant,LiefArtNr,LiefFarbe,EigeneFarbBez,Wgrp,Groesse,Mwst,Preis,Lagerbestand,Saison,
2011111161823,Sonia by Sonia Rykiel,814430415-4A,BLACK/MULTICOLORE12,Mehrfarbig,36,Da Kleid kurz,19,319.00,0,141,
2011111161830,Sonia by Sonia Rykiel,814430415-4A,BLACK/MULTICOLORE12,Mehrfarbig,38,Da Kleid kurz,19,319.00,0,141,
2011111161847,Sonia by Sonia Rykiel,814430415-4A,BLACK/MULTICOLORE12,Mehrfarbig,40,Da Kleid kurz,19,319.00,0,141,
2011111161854,Sonia by Sonia Rykiel,814430415-4A,BLACK/MULTICOLORE12,Mehrfarbig,42,Da Kleid kurz,19,319.00,0,141,
2011111135916,Sonia by Sonia Rykiel,89170471 - AA,001 Noir,schwarz,L,Da Kleid kurz,19,329.00,0,133,
2011111135909,Sonia by Sonia Rykiel,89170471 - AA,001 Noir,schwarz,M,Da Kleid kurz,19,329.00,1,133,
2011111135893,Sonia by Sonia Rykiel,89170471 - AA,001 Noir,schwarz,S,Da Kleid kurz,19,329.00,0,133,
2011111135923,Sonia by Sonia Rykiel,89170471 - AA,001 Noir,schwarz,XL,Da Kleid kurz,19,329.00,0,133,
2011111135954,Sonia by Sonia Rykiel,89170482 - AA,001 Noir,schwarz,L,Da Kleid kurz,19,289.00,0,133,
2011111135947,Sonia by Sonia Rykiel,89170482 - AA,001 Noir,schwarz,M,Da Kleid kurz,19,289.00,0,133,
2011111135930,Sonia by Sonia Rykiel,89170482 - AA,001 Noir,schwarz,S,Da Kleid kurz,19,289.00,1-,133,
2011111135985,Sonia by Sonia Rykiel,89171466 - CC,343 Leo/Night/V,gemustert,L,Da Kleid kurz,19,359.00,1,133,
2011111135978,Sonia by Sonia Rykiel,89171466 - CC,343 Leo/Night/V,gemustert,M,Da Kleid kurz,19,359.00,0,133,
2011111135961,Sonia by Sonia Rykiel,89171466 - CC,343 Leo/Night/V,gemustert,S,Da Kleid kurz,19,359.00,1,133,
2011111135992,Sonia by Sonia Rykiel,89171466 - CC,343 Leo/Night/V,gemustert,XL,Da Kleid kurz,19,359.00,1,133,
2011111136098,Sonia by Sonia Rykiel,89175472 - EA,473 Grey,grau,L,Da Kleid kurz,19,359.00,1,133,
2011111136081,Sonia by Sonia Rykiel,89175472 - EA,473 Grey,grau,M,Da Kleid kurz,19,359.00,0,133,
2011111136074,Sonia by Sonia Rykiel,89175472 - EA,473 Grey,grau,S,Da Kleid kurz,19,359.00,0,133,
2011111136128,Sonia by Sonia Rykiel,89175489 - EB,478 Grey/Noir,Mehrfarbig,L,Da Kleid kurz,19,399.00,1,133,
2011111136111,Sonia by Sonia Rykiel,89175489 - EB,478 Grey/Noir,Mehrfarbig,M,Da Kleid kurz,19,399.00,0,133,
2011111136104,Sonia by Sonia Rykiel,89175489 - EB,478 Grey/Noir,Mehrfarbig,S,Da Kleid kurz,19,399.00,1,133,
2011111136418,Sonia by Sonia Rykiel,89251468 - BG,478,,L,Da Kleid kurz,19,279.00,0,133,
2011111136401,Sonia by Sonia Rykiel,89251468 - BG,478,,M,Da Kleid kurz,19,279.00,0,133,
2011111136395,Sonia by Sonia Rykiel,89251468 - BG,478,,S,Da Kleid kurz,19,279.00,0,133,
2011111136425,Sonia by Sonia Rykiel,89251468 - BG,478,,XL,Da Kleid kurz,19,279.00,0,133,
2011111136777,Sonia by Sonia Rykiel,89445407 - 52,001 NOIR,schwarz,38,Da Kleid kurz,19,389.00,0,133,
2011111136784,Sonia by Sonia Rykiel,89445407 - 52,001 NOIR,schwarz,40,Da Kleid kurz,19,389.00,0,133,
2011111136791,Sonia by Sonia Rykiel,89445407 - 52,001 NOIR,schwarz,42,Da Kleid kurz,19,389.00,0,133,
2011111136807,Sonia by Sonia Rykiel,89445407 - 52,001 NOIR,schwarz,44,Da Kleid kurz,19,389.00,0,133,
2011111133455,Sonia by Sonia Rykiel,13E 88171451-GA,587,Mango,L,Da Strickkleid,19,359.00,0,132,
2011111133448,Sonia by Sonia Rykiel,13E 88171451-GA,587,Mango,M,Da Strickkleid,19,359.00,0,132,
2011111133431,Sonia by Sonia Rykiel,13E 88171451-GA,587,Mango,S,Da Strickkleid,19,359.00,0,132,
2011111111606,Sonia by Sonia Rykiel,13E88141402-7,430,blau,36,Da Strickkleid,19,350.00,0,131,
2011111111613,Sonia by Sonia Rykiel,13E88141402-7,430,blau,38,Da Strickkleid,19,350.00,0,131,
2011111111620,Sonia by Sonia Rykiel,13E88141402-7,430,blau,40,Da Strickkleid,19,350.00,0,131,
2011111111637,Sonia by Sonia Rykiel,13E88141402-7,430,blau,42,Da Strickkleid,19,350.00,0,131,
2011111111989,Sonia by Sonia Rykiel,13E38492711-35,157,gemustert,-0-,Da Schal,19,60.00,0,131,
2011111112177,Sonia by Sonia Rykiel,13E38492712-36,158,gemustert,-0-,Da Schal,19,210.00,1,131,
2011111112009,Sonia by Sonia Rykiel,13E38492713-37,152,gemustert,-0-,Da Schal,19,115.00,0,131,
2011111112016,Sonia by Sonia Rykiel,13E38492714-38,431,gemustert,-0-,Da Schal,19,115.00,0,131,
2011111134933,Sonia by Sonia Rykiel,13E 38252053-10,001 Noir,schwarz,-0-,Da Tasche,19,419.00,0,132,
